player_id,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8470699,2010,2.92,2.8,5,10,79,39,49,167,20,5,4,74,1,152,21
8470705,2010,0.77,0.76,1,0,6,3,2,11,1,0,0,6,7,1,0
8470708,2010,0.44,0.44,0,0,4,5,3,12,0,0,1,4,1,22,1
8470713,2010,1.72,1.67,0,0,18,6,14,38,1,1,1,17,2,122,2
8470714,2010,0.02,0.03,0,0,1,0,0,1,0,0,0,1,0,1,0
8470719,2010,1.51,1.56,2,0,21,5,3,29,4,2,0,19,44,29,4
8470724,2010,1.38,1.36,1,0,39,10,24,73,1,0,5,39,0,28,6
8470729,2010,0.87,0.87,1,0,28,14,18,60,1,0,0,28,0,23,3
8470737,2010,1.56,1.57,1,1,14,4,7,25,5,3,0,11,2,7,2
8470740,2010,19.64,19.26,4,15,199,61,94,354,38,19,9,180,18,124,46
8470741,2010,0.61,0.6,0,1,12,3,5,20,1,0,1,12,0,19,6
8470750,2010,2.98,2.92,0,1,28,8,17,53,3,2,1,26,83,31,8
8470755,2010,9.91,9.7,7,5,103,40,47,190,19,7,6,96,92,84,28
8470760,2010,2.05,1.98,7,8,58,31,43,132,15,0,3,58,0,176,21
8470774,2010,1.98,1.89,3,3,43,31,40,114,6,0,2,43,0,40,28
8470775,2010,14.38,14.13,10,5,123,43,38,204,25,10,7,113,360,115,35
8470777,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8470778,2010,9.67,9.45,4,4,85,37,32,154,18,10,4,75,4,84,12
8470787,2010,0.02,0.02,0,0,1,0,1,2,0,0,0,1,0,0,0
8470794,2010,27.53,26.38,27,19,282,82,89,453,66,20,28,262,554,61,51
8470798,2010,0.79,0.76,3,3,23,12,12,47,6,0,3,23,0,17,11
8470803,2010,16.2,15.66,15,6,126,61,43,230,37,16,8,110,532,52,48
8470804,2010,0.02,0.02,0,0,1,1,0,2,0,0,1,1,0,4,0
8470809,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8470816,2010,1.08,1.07,2,0,12,1,3,16,3,1,0,11,0,36,3
8470828,2010,6.93,6.78,21,20,113,45,89,247,51,10,11,103,0,30,26
8470834,2010,19.77,19.06,21,12,347,144,167,658,53,20,20,327,0,140,85
8470839,2010,2.64,2.59,4,3,50,19,36,105,9,2,2,48,0,164,30
8470852,2010,27.32,25.87,8,12,230,70,85,385,49,29,21,201,5,78,44
8470854,2010,4.25,4.14,7,0,45,24,19,88,10,3,3,42,25,130,9
8470867,2010,4.02,3.91,2,1,44,13,26,83,4,1,1,43,0,86,12
8470871,2010,4.81,4.84,3,1,55,17,16,88,7,3,3,52,12,91,10
8470877,2010,23.84,22.33,10,8,153,62,52,267,45,27,16,126,10,93,24
8470886,2010,1.13,1.1,2,5,40,22,34,96,9,2,1,38,0,110,23
8470896,2010,0.25,0.26,1,0,6,2,2,10,1,0,1,6,0,23,1
8470905,2010,1.68,1.61,6,6,52,32,45,129,13,1,5,51,0,42,20
8470920,2010,14.29,13.92,3,3,192,61,44,297,18,12,17,180,19,170,24
8470966,2010,8.46,8.03,16,19,165,96,129,390,43,8,12,157,0,140,25
8470986,2010,4.08,3.91,3,5,27,18,20,65,13,5,3,22,212,67,13
8470988,2010,0.18,0.18,0,0,3,0,0,3,0,0,1,3,0,0,0
8470996,2010,0.79,0.79,0,1,11,5,14,30,2,1,4,10,0,4,0
8471011,2010,0.09,0.08,0,0,2,1,0,3,0,0,0,2,0,4,0
8471185,2010,18.24,17.66,12,7,149,57,46,252,43,24,18,125,57,105,47
8471187,2010,2.38,2.29,0,3,34,27,46,107,4,1,1,33,0,33,3
8471208,2010,21.99,20.49,12,10,173,80,54,307,45,23,13,150,131,90,45
8471214,2010,37.46,36.07,30,23,367,159,248,774,85,32,25,335,6,241,48
8471215,2010,21.92,21.19,11,11,182,64,76,322,37,15,15,167,77,32,29
8471216,2010,2.13,2.07,1,3,44,30,35,109,5,1,2,43,0,68,6
8471217,2010,24.06,22.96,16,14,195,64,77,336,59,29,15,166,15,68,61
8471218,2010,17.49,16.97,16,10,179,60,53,292,44,18,10,161,52,74,40
8471220,2010,6.39,6.07,6,5,71,20,30,121,17,6,6,65,2,68,19
8471222,2010,1.98,1.96,3,7,48,23,50,121,10,0,4,48,0,145,19
8471226,2010,15.88,15.52,10,11,179,38,58,275,52,31,6,148,17,53,19
8471231,2010,2.03,2.02,2,0,23,7,4,34,2,0,0,23,132,30,8
8471232,2010,11.39,11.25,13,8,103,44,45,192,40,19,5,84,107,87,25
8471233,2010,14.81,14.29,16,15,173,46,71,290,44,13,10,160,707,55,60
8471234,2010,12.42,11.62,12,11,135,43,39,217,35,12,7,123,15,47,21
8471236,2010,8.22,8,14,10,144,60,110,314,32,8,13,136,0,189,34
8471238,2010,8.21,7.73,7,6,83,35,33,151,26,13,5,70,224,34,42
8471240,2010,0.96,0.96,2,7,34,21,40,95,10,1,2,33,0,53,17
8471241,2010,1.05,1.03,2,1,26,24,31,81,5,2,0,24,0,173,11
8471242,2010,6.71,6.37,11,5,115,48,89,252,24,8,8,107,0,100,25
8471245,2010,9.57,9.48,17,5,102,40,37,179,37,15,9,87,455,41,55
8471254,2010,10.42,10.47,10,10,130,45,44,219,37,17,5,113,3,178,34
8471260,2010,18.13,17.5,16,6,182,71,107,360,46,24,10,158,35,120,55
8471265,2010,0.13,0.1,0,0,1,0,0,1,0,0,0,1,0,2,0
8471266,2010,29.35,28,11,6,280,98,109,487,40,23,26,257,24,129,28
8471268,2010,1.22,1.23,2,1,19,3,2,24,3,0,1,19,1,28,3
8471269,2010,1.18,1.14,4,5,38,32,44,114,10,1,1,37,0,161,8
8471273,2010,23.48,22.98,19,11,202,70,71,343,54,24,16,178,459,141,48
8471274,2010,11.29,10.18,13,19,162,82,148,392,46,14,13,148,0,75,14
8471276,2010,15.26,15.03,32,17,157,51,58,266,62,13,11,144,560,56,33
8471279,2010,2.71,2.64,4,8,56,27,51,134,16,4,3,52,1,72,20
8471280,2010,1.56,1.55,1,1,10,3,1,14,3,1,0,9,0,4,1
8471283,2010,11.25,10.78,7,9,87,28,25,140,29,13,9,74,4,161,26
8471284,2010,4.28,4.24,10,16,88,48,92,228,29,3,7,85,0,61,38
8471299,2010,9.74,9.26,7,7,87,36,35,158,17,3,10,84,132,30,40
8471303,2010,8.17,7.93,13,12,121,70,84,275,33,8,4,113,0,83,25
8471309,2010,25.02,24.25,17,10,248,93,69,410,55,28,14,220,74,143,36
8471310,2010,2.07,2.02,0,0,8,5,6,19,1,1,0,7,23,12,0
8471311,2010,20.29,18.94,17,7,234,73,95,402,45,21,17,213,27,95,25
8471314,2010,1.75,1.74,4,7,55,38,66,159,12,1,3,54,0,25,17
8471321,2010,0.21,0.21,0,0,12,2,8,22,0,0,1,12,0,19,1
8471323,2010,14.12,13.88,3,4,126,41,62,229,25,18,8,108,10,152,38
8471324,2010,8.09,7.55,5,4,85,23,34,142,10,1,6,84,41,76,23
8471331,2010,10.64,10.21,5,6,102,48,52,202,25,14,9,88,19,126,22
8471338,2010,11.58,10.99,7,7,116,43,35,194,23,9,13,107,99,57,32
8471339,2010,23.73,21.93,15,10,179,70,50,299,48,23,17,156,2,224,42
8471346,2010,17.84,17.34,15,10,180,82,104,366,46,21,13,159,63,45,53
8471348,2010,1.31,1.31,5,3,46,26,37,109,9,1,2,45,0,40,4
8471352,2010,7.93,7.71,10,5,74,15,18,107,21,6,3,68,319,107,32
8471362,2010,24.65,23.91,19,10,239,105,84,428,58,29,4,210,642,44,49
8471368,2010,0.85,0.8,0,0,4,6,5,15,0,0,0,4,1,2,2
8471371,2010,5.69,5.75,3,2,59,24,14,97,8,3,0,56,4,105,11
8471385,2010,1.45,1.42,4,2,36,12,33,81,7,1,2,35,0,42,8
8471386,2010,0.91,0.91,1,2,6,4,2,12,4,1,0,5,0,2,2
8471388,2010,6.3,6,3,2,65,11,17,93,9,4,9,61,5,126,11
8471390,2010,22.44,21.36,12,9,193,66,61,320,41,20,16,173,518,60,32
8471392,2010,2.06,2.1,0,9,54,24,33,111,12,3,4,51,0,110,11
8471399,2010,0.58,0.56,0,0,6,2,2,10,0,0,0,6,0,8,0
8471409,2010,0.69,0.65,1,0,5,7,5,17,2,1,0,4,0,4,0
8471411,2010,0.61,0.58,1,0,4,2,1,7,1,0,1,4,0,3,1
8471413,2010,0.34,0.3,0,1,6,3,2,11,1,0,1,6,0,8,4
8471419,2010,2.68,2.63,3,4,43,14,7,64,8,1,2,42,3,16,9
8471426,2010,14.7,14.49,13,6,122,51,47,220,36,17,6,105,12,262,24
8471428,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8471429,2010,0.04,0.05,0,0,1,1,2,4,0,0,0,1,0,3,0
8471436,2010,4.03,3.88,4,8,100,33,56,189,13,1,7,99,0,65,26
8471450,2010,10.65,10.25,6,4,127,41,38,206,22,12,9,115,5,77,20
8471451,2010,1.47,0.9,0,2,9,10,7,26,2,0,0,9,30,12,4
8471474,2010,0.1,0.1,0,0,2,1,0,3,0,0,0,2,8,1,0
8471476,2010,13.6,13.36,10,5,167,52,54,273,26,11,16,156,25,54,49
8471482,2010,2.25,2.16,7,8,50,27,57,134,19,4,2,46,0,67,6
8471483,2010,4.01,3.9,4,3,38,10,15,63,11,4,2,34,63,21,10
8471490,2010,2.14,2.17,3,1,26,12,9,47,7,3,2,23,46,29,8
8471498,2010,10.23,10.23,17,3,113,35,37,185,29,9,8,104,8,149,42
8471504,2010,21.81,21.05,14,9,218,90,74,382,50,27,16,191,7,90,35
8471508,2010,0.28,0.27,0,0,8,6,6,20,0,0,0,8,0,29,4
8471514,2010,20.93,20.18,14,9,201,65,62,328,41,18,15,183,657,32,63
8471521,2010,2.73,2.51,3,2,29,12,10,51,9,4,1,25,0,133,6
8471628,2010,0.18,0.18,0,1,6,1,1,8,1,0,0,6,9,13,2
8471634,2010,9.34,9.06,8,8,118,36,33,187,27,11,5,107,87,34,41
8471636,2010,1.47,1.47,2,0,22,10,12,44,2,0,1,22,116,79,8
8471657,2010,8.81,8.34,1,2,73,22,23,118,8,5,10,68,3,147,7
8471663,2010,0.11,0.1,0,0,2,1,1,4,0,0,0,2,5,6,0
8471664,2010,17.52,17.31,12,12,197,63,69,329,39,15,12,182,26,38,35
8471668,2010,4.02,3.84,3,1,42,14,13,69,8,4,3,38,19,24,6
8471669,2010,21.9,20.92,22,13,181,51,47,279,57,22,17,159,810,74,52
8471670,2010,2.83,2.37,3,0,18,8,2,28,6,3,2,15,0,18,2
8471675,2010,19.57,19.06,20,14,161,58,59,278,66,32,7,129,546,31,15
8471676,2010,25.66,24.77,25,12,270,88,65,423,71,34,14,236,87,156,62
8471677,2010,8.44,8.09,18,19,153,105,129,387,42,5,11,148,0,84,16
8471678,2010,10.5,10.18,12,5,129,43,41,213,30,13,9,116,10,110,26
8471680,2010,5.58,5.45,2,0,72,15,25,112,9,7,5,65,106,95,9
8471681,2010,12.29,11.96,7,4,154,40,49,243,19,8,9,146,3,134,23
8471682,2010,21.78,20.53,7,12,199,69,78,346,41,22,24,177,5,138,29
8471683,2010,1.3,1.28,1,2,35,30,25,90,3,0,3,35,0,88,5
8471685,2010,27.32,26.58,30,18,233,82,95,410,73,25,11,208,579,92,62
8471686,2010,8.76,8.33,12,10,116,50,68,234,29,7,9,109,0,140,54
8471689,2010,0.61,0.55,4,0,13,3,3,19,5,1,1,12,75,41,8
8471691,2010,18.63,18.41,5,5,149,70,46,265,26,16,8,133,518,147,28
8471692,2010,0.08,0.08,0,0,3,2,3,8,0,0,0,3,0,4,0
8471693,2010,1.95,1.93,1,1,62,21,40,123,4,2,3,60,0,44,11
8471694,2010,0.27,0.27,0,0,6,3,3,12,0,0,1,6,1,36,1
8471696,2010,0.56,0.5,0,1,8,7,7,22,1,0,2,8,0,10,6
8471697,2010,10.54,10.32,12,12,152,47,47,246,36,12,9,140,4,12,48
8471698,2010,11.68,11.45,17,5,103,46,46,195,34,12,4,91,100,71,47
8471699,2010,14.32,14.05,20,4,129,44,61,234,35,11,10,118,461,89,32
8471702,2010,3.39,3.38,4,5,77,54,59,190,10,1,5,76,0,122,7
8471703,2010,7.43,7.29,14,8,83,31,26,140,32,10,8,73,43,94,30
8471705,2010,0.77,0.75,1,1,14,10,12,36,2,0,0,14,0,21,2
8471707,2010,19.92,19.38,16,7,212,82,87,381,45,22,9,190,8,159,59
8471708,2010,5.18,4.76,1,1,45,13,11,69,4,2,6,43,2,30,4
8471709,2010,7.05,6.98,8,6,116,71,96,283,18,4,12,112,0,50,30
8471710,2010,0.81,0.8,0,3,13,5,15,33,4,1,0,12,0,13,4
8471714,2010,3.52,3.46,6,6,54,36,35,125,15,3,3,51,0,78,25
8471716,2010,10.99,10.88,8,4,129,58,39,226,19,7,10,122,227,188,17
8471717,2010,1.82,1.81,6,6,46,16,61,123,15,3,5,43,0,102,5
8471719,2010,0.08,0.07,0,0,1,0,1,2,0,0,0,1,0,6,0
8471724,2010,14.2,12.32,19,23,236,101,151,488,50,8,15,228,1,167,39
8471728,2010,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,2,0
8471729,2010,5.87,5.78,10,8,88,46,63,197,23,5,6,83,0,63,25
8471730,2010,0.16,0.14,0,0,1,0,0,1,0,0,0,1,4,3,0
8471735,2010,12.56,12.31,23,25,199,104,127,430,59,11,13,188,0,30,31
8471741,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
8471742,2010,5.13,5.03,13,8,156,64,84,304,29,8,9,148,0,81,29
8471743,2010,6.73,6.73,15,7,75,27,38,140,29,7,0,68,216,137,19
8471748,2010,0.42,0.42,2,0,15,10,10,35,2,0,1,15,0,57,3
8471752,2010,0.25,0.23,0,2,11,4,6,21,3,1,1,10,0,6,6
8471753,2010,1.44,1.32,2,0,12,6,4,22,3,1,1,11,11,1,2
8471756,2010,0.22,0.22,0,0,7,4,8,19,0,0,1,7,0,8,3
8471760,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8471761,2010,2.35,2.36,2,5,52,20,47,119,9,2,3,50,0,38,18
8471762,2010,1.32,1.29,0,2,16,10,8,34,2,0,0,16,84,19,6
8471766,2010,5.11,4.87,4,1,66,23,19,108,12,7,3,59,0,144,14
8471767,2010,1.59,1.6,2,0,20,3,9,32,3,1,0,19,46,12,5
8471768,2010,5.5,5.48,1,4,65,25,29,119,7,2,3,63,55,39,17
8471769,2010,1.72,1.69,2,5,64,35,48,147,10,3,2,61,0,46,32
8471786,2010,0.28,0.27,0,0,0,3,1,4,0,0,0,0,0,1,1
8471794,2010,17.21,17.2,12,8,177,58,54,289,32,12,14,165,493,128,46
8471804,2010,13.68,13.55,8,7,171,46,46,263,31,16,12,155,4,53,24
8471807,2010,6.69,6.63,1,1,94,50,53,197,9,7,11,87,190,65,40
8471810,2010,1.06,1.05,2,5,34,10,33,77,9,2,2,32,0,40,7
8471811,2010,5.26,5.21,7,5,44,16,17,77,18,6,2,38,231,5,29
8471816,2010,2.03,2.02,5,5,78,28,43,149,14,4,7,74,0,52,13
8471817,2010,1.92,1.86,2,0,16,2,5,23,4,2,1,14,0,86,2
8471832,2010,0.64,0.61,0,0,2,3,0,5,0,0,0,2,6,7,0
8471840,2010,0.6,0.56,1,0,4,3,1,8,1,0,0,4,22,3,0
8471842,2010,0.19,0.18,0,1,2,1,0,3,1,0,1,2,12,16,4
8471848,2010,0.07,0.06,1,0,2,0,2,4,1,0,0,2,0,15,2
8471851,2010,15.96,15.63,16,9,163,60,63,286,46,21,8,142,21,70,24
8471856,2010,1.47,1.47,0,1,13,2,9,24,2,1,0,12,36,18,5
8471859,2010,13.86,13.64,9,18,93,39,53,185,50,23,4,70,1,41,28
8471862,2010,5.55,5.41,3,4,57,18,16,91,13,6,5,51,11,56,11
8471863,2010,0.42,0.42,0,0,1,1,1,3,1,1,0,0,7,2,2
8471873,2010,4.31,4.07,7,10,80,39,56,175,18,1,3,79,0,39,15
8471879,2010,1.23,1.21,0,7,21,10,8,39,8,1,4,20,0,9,14
8471887,2010,22.66,22.38,17,10,265,65,61,391,48,21,12,244,22,86,40
8471941,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8471956,2010,1.01,0.97,1,1,12,3,8,23,3,1,1,11,31,34,6
8471958,2010,4.58,4.37,12,15,110,47,83,240,31,4,6,106,0,195,30
8471976,2010,7.42,6.53,6,8,55,10,17,82,22,8,4,47,221,16,10
8471978,2010,0.01,0.01,0,0,0,1,0,1,0,0,0,0,0,2,0
8472262,2010,1.19,1.13,1,1,22,11,12,45,5,3,2,19,0,16,2
8472355,2010,8.01,7.44,3,4,88,33,28,149,10,3,5,85,169,113,20
8472361,2010,2.76,2.66,1,2,33,12,1,46,7,4,1,29,13,19,8
8472368,2010,7.63,7.72,4,5,91,31,36,158,16,7,8,84,1,50,15
8472370,2010,1.11,1.12,0,0,35,15,14,64,1,1,0,34,0,47,7
8472379,2010,5.45,5.13,0,2,44,20,13,77,7,5,4,39,109,18,15
8472382,2010,4.9,4.8,8,11,91,41,78,210,23,4,4,87,0,49,34
8472394,2010,0.84,0.82,2,1,12,9,9,30,4,1,0,11,0,5,5
8472410,2010,1.15,1.1,0,0,13,7,5,25,0,0,0,13,0,16,5
8473412,2010,19.45,18.51,16,14,158,53,72,283,48,18,11,140,616,41,80
8473419,2010,15.79,15.01,12,8,149,36,42,227,41,21,3,128,8,89,36
8473422,2010,15.72,15.03,11,9,149,32,38,219,34,14,11,135,65,119,31
8473426,2010,3.12,3.05,3,10,53,28,41,122,17,4,4,49,0,158,14
8473432,2010,8.84,8.57,8,5,112,39,44,195,17,4,11,108,19,195,25
8473444,2010,1.14,1.1,0,0,11,3,7,21,2,2,2,9,30,13,4
8473446,2010,8.27,7.57,9,12,161,52,102,315,29,8,12,153,0,99,28
8473449,2010,8.32,8.02,7,8,72,36,55,163,20,5,5,67,36,31,26
8473453,2010,8.67,8.64,4,6,105,50,27,182,13,3,6,102,151,102,27
8473456,2010,0.13,0.12,0,0,2,1,0,3,0,0,1,2,0,0,2
8473459,2010,0.04,0.04,0,0,3,0,1,4,0,0,0,3,0,4,0
8473465,2010,5.79,5.74,4,1,63,33,25,121,6,1,4,62,8,101,18
8473466,2010,1.95,1.98,2,1,30,3,11,44,5,2,0,28,13,70,8
8473473,2010,24.86,24.59,15,17,173,76,91,340,62,30,6,143,21,167,27
8473482,2010,4.63,4.55,4,2,53,17,32,102,12,6,2,47,2,36,21
8473485,2010,17.48,16.84,19,6,162,44,39,245,53,28,17,134,13,56,14
8473488,2010,0.45,0.48,0,0,6,1,2,9,1,1,0,5,0,1,0
8473492,2010,4.17,3.94,4,3,58,16,20,94,10,3,3,55,3,64,7
8473493,2010,1.39,1.38,0,1,13,6,1,20,2,1,0,12,16,1,5
8473501,2010,1.89,1.84,1,3,23,12,18,53,5,1,1,22,0,26,9
8473504,2010,16.25,15.94,11,4,191,78,64,333,34,19,5,172,3,336,24
8473507,2010,1.52,1.47,0,4,41,31,46,118,5,1,1,40,0,48,16
8473512,2010,23.02,22.02,34,17,169,64,70,303,76,25,13,144,548,117,48
8473514,2010,4.04,3.78,1,2,41,13,20,74,9,6,4,35,5,59,11
8473525,2010,2.33,2.19,4,6,41,23,47,111,13,3,1,38,0,196,30
8473533,2010,11.44,10.69,12,7,91,27,48,166,30,11,6,80,376,70,20
8473534,2010,18.58,17.73,19,11,175,72,67,314,52,22,14,153,450,116,28
8473537,2010,12.68,12.57,9,3,135,55,32,222,24,12,7,123,5,102,36
8473542,2010,2.28,2.21,2,0,7,8,3,18,4,2,1,5,1,31,1
8473544,2010,16.48,15.89,18,12,183,44,77,304,47,17,9,166,414,121,26
8473546,2010,26.67,25.86,12,6,228,55,51,334,52,34,14,194,2,22,69
8473548,2010,34.19,32.87,23,9,325,109,138,572,64,32,22,293,24,11,45
8473558,2010,0.07,0.06,0,0,3,0,0,3,1,1,0,2,0,0,0
8473560,2010,0.01,0.01,0,0,1,0,2,3,0,0,0,1,0,1,1
8473562,2010,4.28,4,1,1,41,15,15,71,4,2,5,39,13,28,7
8473563,2010,21.24,20.33,28,19,202,78,70,350,65,18,20,184,690,69,73
8473564,2010,19.53,18.67,14,13,251,67,91,409,38,11,15,240,48,52,49
8473565,2010,0.02,0.02,0,0,0,1,2,3,0,0,0,0,0,2,1
8473568,2010,12.24,11.76,7,4,100,26,25,151,22,11,10,89,11,111,21
8473569,2010,1.84,1.8,0,0,20,7,7,34,1,1,0,19,3,14,5
8473571,2010,4,3.89,9,14,95,35,93,223,30,7,9,88,0,41,22
8473573,2010,22.15,21.69,14,12,190,65,80,335,44,18,10,172,306,74,46
8473574,2010,9.64,9.49,7,3,90,14,31,135,16,6,4,84,188,60,22
8473579,2010,20.06,19.47,9,18,173,67,74,314,57,30,13,143,60,101,37
8473580,2010,0.42,0.43,3,3,21,3,16,40,6,0,0,21,0,30,0
8473584,2010,4.17,4.06,9,14,72,43,81,196,27,4,5,68,0,38,49
8473588,2010,4.15,4.07,5,0,48,15,19,82,11,6,2,42,2,4,9
8473589,2010,0.02,0.02,0,0,0,1,1,2,0,0,0,0,0,4,0
8473592,2010,3.45,3.42,0,2,40,14,5,59,4,2,2,38,2,14,19
8473600,2010,5.43,5.34,3,1,56,25,30,111,9,5,6,51,2,46,11
8473604,2010,26.53,25.73,28,16,233,57,54,344,76,32,15,201,937,74,93
8473605,2010,1.29,1.25,4,0,18,5,9,32,5,1,2,17,0,6,5
8473608,2010,2.34,2.37,0,2,24,2,9,35,8,6,0,18,46,8,11
8473611,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
8473618,2010,4.6,4.5,4,3,41,16,21,78,14,7,3,34,139,13,21
8473646,2010,5.38,5.29,3,3,63,27,23,113,9,3,4,60,242,133,23
8473673,2010,2.87,2.82,2,8,47,22,23,92,14,4,0,43,0,56,3
8473682,2010,2.78,2.71,1,2,23,9,13,45,5,2,2,21,104,13,8
8473700,2010,2.8,2.71,7,6,62,29,45,136,16,3,7,59,0,135,28
8473712,2010,0.06,0.06,0,0,1,0,1,2,0,0,0,1,0,6,0
8473722,2010,1.2,1.19,0,1,15,8,10,33,1,0,1,15,0,60,3
8473734,2010,0.05,0.05,0,0,1,1,2,4,0,0,0,1,3,21,1
8473908,2010,1.66,1.65,1,2,20,11,3,34,3,0,3,20,2,59,5
8473913,2010,0.17,0.18,0,0,4,2,1,7,1,1,0,3,0,2,0
8473914,2010,11.02,10.98,7,6,128,47,57,232,27,14,6,114,407,51,26
8473927,2010,0.4,0.39,0,0,6,0,0,6,1,1,0,5,7,7,0
8473931,2010,0.22,0.23,1,0,4,2,2,8,2,1,0,3,0,4,0
8473932,2010,8.12,7.9,8,2,87,35,39,161,17,7,4,80,66,196,20
8473933,2010,2.01,1.99,7,7,60,35,43,138,17,3,3,57,0,44,7
8473953,2010,0.29,0.28,1,0,13,2,7,22,1,0,0,13,0,5,3
8473962,2010,14.16,13.57,17,17,196,50,70,316,51,17,12,179,12,21,35
8473970,2010,0.01,0.01,0,0,1,1,1,3,0,0,0,1,0,3,0
8473991,2010,1.71,1.67,2,8,64,25,53,142,12,2,1,62,0,98,24
8473992,2010,0.23,0.19,2,1,7,3,11,21,3,0,1,7,0,22,3
8473994,2010,20.82,19.86,18,16,177,70,79,326,56,22,11,155,84,124,66
8473997,2010,0.8,0.77,0,0,8,5,2,15,0,0,0,8,2,7,1
8473999,2010,9.14,8.91,5,3,66,31,29,126,17,9,3,57,2,36,16
8474000,2010,3.22,3.06,2,3,57,23,50,130,10,5,3,52,0,41,5
8474001,2010,6.41,6.05,4,4,62,24,24,110,15,7,5,55,62,41,26
8474002,2010,0.18,0.17,0,0,2,1,2,5,0,0,0,2,0,4,2
8474009,2010,2.04,1.99,0,0,23,13,5,41,0,0,0,23,78,18,10
8474013,2010,1.31,1.25,0,3,22,16,20,58,4,1,2,21,0,36,5
8474024,2010,0.43,0.4,0,0,11,2,2,15,0,0,0,11,8,5,2
8474025,2010,1.82,1.73,2,0,18,4,3,25,3,1,3,17,1,25,2
8474027,2010,2.25,2.17,3,6,44,33,35,112,11,2,5,42,0,27,14
8474030,2010,0.3,0.29,0,0,3,1,2,6,0,0,0,3,0,3,0
8474031,2010,6.06,5.81,20,14,108,45,91,244,43,9,12,99,0,66,41
8474037,2010,17.98,17.61,11,8,173,63,67,303,40,21,8,152,0,107,27
8474038,2010,0.69,0.7,0,1,5,2,0,7,2,1,0,4,29,18,8
8474040,2010,14.25,13.82,17,10,138,53,51,242,42,15,10,123,410,24,33
8474042,2010,0.09,0.09,0,0,3,1,1,5,0,0,0,3,13,11,1
8474045,2010,0.1,0.09,0,1,1,1,2,4,1,0,0,1,5,0,1
8474046,2010,0.07,0.07,0,0,5,0,1,6,0,0,0,5,0,4,0
8474048,2010,1.1,1.09,0,0,32,17,27,76,2,2,1,30,0,98,5
8474050,2010,1.56,1.53,0,1,16,6,8,30,3,2,0,14,1,8,1
8474053,2010,30.03,28.95,16,8,253,94,84,431,56,32,24,221,474,60,49
8474056,2010,10.55,10.18,9,15,197,78,115,390,38,14,8,183,0,110,37
8474059,2010,7.6,7.43,14,8,76,27,38,141,27,5,6,71,3,13,33
8474063,2010,0.17,0.17,0,1,8,2,4,14,1,0,0,8,0,8,13
8474068,2010,10.13,9.97,8,6,116,34,36,186,25,11,8,105,270,30,14
8474074,2010,0.03,0.03,0,0,1,0,0,1,0,0,0,1,0,1,0
8474077,2010,0.57,0.55,0,1,5,0,4,9,2,1,0,4,9,6,0
8474085,2010,0.97,0.96,2,0,14,4,4,22,3,1,2,13,2,9,0
8474091,2010,15.86,15.5,13,2,144,53,44,241,29,14,8,130,589,69,48
8474094,2010,4.34,4.21,3,5,29,14,12,55,12,4,4,25,0,6,16
8474095,2010,7.11,7.13,4,5,73,25,20,118,15,6,4,67,5,47,21
8474096,2010,8.12,7.8,3,3,75,29,40,144,14,8,6,67,253,37,44
8474098,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8474100,2010,0.28,0.27,0,0,3,1,0,4,0,0,0,3,0,7,1
8474102,2010,3.49,3.48,2,0,29,5,3,37,7,5,0,24,0,6,9
8474114,2010,2.41,2.33,2,1,27,9,18,54,4,1,3,26,4,10,3
8474121,2010,0.4,0.41,0,0,3,4,1,8,1,1,0,2,1,16,0
8474125,2010,3.63,3.57,4,12,69,26,62,157,20,4,2,65,0,63,24
8474134,2010,2.76,2.75,3,7,63,42,57,162,11,1,6,62,0,44,8
8474137,2010,2.05,2,1,0,28,15,20,63,1,0,2,28,0,24,8
8474138,2010,3.58,3.46,5,0,39,12,19,70,12,7,0,32,109,14,9
8474141,2010,21.24,20.89,24,22,216,71,91,378,73,27,8,189,2,17,55
8474146,2010,1.03,1,0,0,7,1,3,11,0,0,0,7,0,22,0
8474149,2010,6.42,6.23,3,6,60,22,19,101,17,8,5,52,1,45,10
8474150,2010,11.4,11.26,9,6,144,55,41,240,25,10,5,134,319,35,37
8474151,2010,1.29,1.24,5,3,27,13,30,70,9,1,4,26,0,56,18
8474153,2010,6.21,5.8,4,2,54,28,12,94,8,2,9,52,3,47,3
8474154,2010,0.17,0.16,0,0,2,2,2,6,0,0,0,2,0,8,3
8474157,2010,15.08,13.99,6,4,112,46,30,188,24,14,7,98,0,67,20
8474161,2010,17.41,16.91,20,12,183,68,48,299,46,14,15,169,24,55,38
8474162,2010,0.33,0.32,1,0,8,2,10,20,1,0,0,8,0,22,2
